          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
         
node   1 sent_total  44590  recv_total  44271

node   2  (   1,    0) (   0,    0) (   8,    4) (  27,    5) (  54,   12) (  81,   49) (  97,   72) (  81,   91) (  81,   81) (  81,   81)
          (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81)
          (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81)
          (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81)
          (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81)
          (  81,   81) (  72,   81) (  71,   69) (  75,   67) (  63,   73) (  74,   72) (  74,   71) (  63,   71) (  67,   72) (  82,   63)
          (  71,   80) (  68,   71) (  80,   73) (  77,   70) (  53,   76) (  81,   68) (  80,   69) (  59,   72) (  70,   79) (  66,   68)
          (  73,   75) (  74,   66) (  76,   80) (  53,   67) (  72,   69) (  75,   80) (  78,   69) (  65,   70) (  73,   74) (  67,   72)
          (  83,   71) (  75,   64) (  61,   71) (  62,   76) (  93,   71) (  52,   78) (  78,   65) (  72,   71) (  68,   74) (  63,   76)
          (  74,   72) (  74,   73) (  65,   63) (  76,   71) (  83,   75) (  71,   75) (  61,   77) (  65,   65) (  85,   77) (  68,   70)
          (  64,   67) (  86,   71) (  70,   62) (  67,   63) (  62,   54) (  61,   59) (  68,   55) (  61,   56) (  79,   60) (  61,   51)
          (  55,   58) (  81,   59) (  62,   56) (  53,   58) (  74,   52) (  63,   62) (  41,   52) (  86,   56) (  57,   61) (  71,   54)
          (  62,   56) (  74,   61) (  56,   53) (  57,   54) (  57,   55) (  61,   62) (  45,   57) (  56,   56) (  60,   55) (  65,   53)
          (  51,   60) (  63,   57) (  49,   58) (  65,   63) (  57,   54) (  47,   52) (  61,   61) (  57,   57) (  59,   63) (  57,   50)
          (  48,   55) (  39,   56) (  79,   55) (  60,   56) (  51,   62) (  57,   52) (  55,   56) (  62,   58) (  40,   59) (  74,   48)
          (  55,   62) (  49,   55) (  47,   59) (  68,   58) (  55,   66) (  51,   56) (  55,   50) (  52,   56) (  56,   57) (  57,   64)
          (  50,   57) (  56,   54) (  66,   59) (  57,   54) (  61,   62) (  51,   55) (  49,   60) (  56,   58) (  58,   56) (  54,   59)
          (  59,   57) (  57,   55) (  52,   54) (  47,   51) (  71,   61) (  48,   57) (  57,   57) (  63,   50) (  60,   57) (  59,   62)
          (  52,   59) (  62,   52) (  53,   63) (  61,   50) (  48,   49) (  62,   60) (  55,   64) (  51,   57) (  44,   53) (  63,   66)
          (  65,   57) (  58,   58) (  57,   58) (  57,   59) (  54,   58) (  61,   56) (  53,   56) (  47,   56) (  67,   60) (  66,   55)
          (  61,   64) (  65,   52) (  48,   49) (  65,   57) (  59,   58) (  57,   58) (  55,   52) (  54,   58) (  52,   57) (  63,   56)
          (  54,   61) (  59,   57) (  58,   61) (  46,   56) (  49,   58) (  64,   57) (  55,   55) (  57,   60) (  42,   57) (  56,   54)
          (  58,   58) (  63,   59) (  57,   59) (  61,   63) (  52,   57) (  46,   54) (  60,   56) (  64,   57) (  58,   63) (  46,   52)
          (  59,   53) (  61,   53) (  59,   59) (  51,   63) (  62,   58) (  60,   55) (  52,   60) (  61,   64) (  55,   49) (  44,   52)
          (  67,   56) (  54,   58) (  63,   56) (  50,   58) (  50,   66) (  52,   58) (  74,   57) (  48,   60) (  67,   62) (  49,   56)
          (  71,   56) (  50,   59) (  56,   57) (  58,   56) (  60,   58) (  53,   58) (  62,   58) (  46,   54) (  72,   59) (  58,   56)
          (  55,   58) (  59,   59) (  60,   54) (  55,   53) (  60,   63) (  56,   56) (  59,   61) (  61,   54) (  56,   55) (  52,   54)
          (  65,   57) (  39,   55) (  69,   62) (  55,   58) (  55,   57) (  55,   59) (  55,   64) (  58,   50) (  50,   55) (  53,   60)
          (  61,   52) (  50,   55) (  62,   59) (  60,   59) (  60,   56) (  47,   55) (  57,   57) (  53,   48) (  51,   58) (  71,   60)
          (  53,   58) (  58,   55) (  51,   56) (  58,   56) (  62,   57) (  53,   54) (  46,   55) (  60,   56) (  51,   56) (  57,   55)
          (  50,   60) (  64,   56) (  71,   63) (  64,   66) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
         
node   2 sent_total  44420  recv_total  44251

node   3  (   1,    0) (   0,    0) (   3,    3) (  33,    8) (  42,   13) (  81,   51) (  97,   84) (  81,   91) (  81,   81) (  81,   81)
          (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81)
          (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81)
          (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81)
          (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81) (  81,   81)
          (  81,   81) (  72,   81) (  72,   75) (  63,   64) (  79,   78) (  63,   64) (  84,   74) (  61,   71) (  68,   75) (  79,   71)
          (  71,   81) (  73,   75) (  56,   66) (  71,   69) (  70,   76) (  87,   71) (  63,   71) (  78,   74) (  68,   72) (  72,   74)
          (  63,   71) (  76,   67) (  77,   77) (  71,   70) (  73,   71) (  69,   76) (  76,   71) (  62,   68) (  85,   80) (  63,   71)
          (  71,   72) (  84,   70) (  76,   65) (  67,   77) (  68,   75) (  66,   81) (  66,   63) (  63,   72) (  78,   77) (  67,   72)
          (  76,   70) (  73,   74) (  70,   68) (  76,   77) (  69,   75) (  80,   76) (  68,   78) (  75,   66) (  67,   77) (  67,   74)
          (  79,   70) (  68,   71) (  75,   59) (  51,   58) (  65,   58) (  62,   58) (  60,   55) (  61,   55) (  81,   57) (  65,   54)
          (  66,   62) (  62,   55) (  66,   60) (  51,   58) (  82,   50) (  60,   61) (  60,   55) (  75,   53) (  75,   64) (  52,   48)
          (  61,   56) (  74,   54) (  67,   57) (  61,   56) (  57,   52) (  54,   59) (  66,   57) (  53,   60) (  61,   57) (  58,   55)
          (  56,   60) (  62,   51) (  58,   61) (  53,   60) (  49,   53) (  71,   62) (  52,   59) (  61,   53) (  53,   61) (  60,   59)
          (  48,   56) (  51,   58) (  57,   54) (  60,   60) (  57,   58) (  43,   57) (  55,   55) (  68,   57) (  48,   55) (  59,   52)
          (  57,   66) (  58,   49) (  62,   56) (  43,   53) (  60,   61) (  61,   51) (  57,   55) (  49,   59) (  54,   60) (  68,   61)
          (  62,   60) (  52,   50) (  59,   60) (  48,   51) (  41,   51) (  74,   58) (  57,   54) (  51,   61) (  57,   52) (  53,   57)
          (  56,   62) (  56,   58) (  39,   54) (  53,   51) (  63,   62) (  53,   55) (  56,   62) (  54,   44) (  65,   54) (  59,   59)
          (  59,   61) (  55,   57) (  57,   61) (  57,   50) (  55,   51) (  58,   56) (  64,   61) (  44,   57) (  59,   56) (  64,   58)
          (  57,   56) (  53,   55) (  58,   59) (  67,   58) (  57,   56) (  51,   51) (  56,   59) (  59,   55) (  57,   57) (  55,   52)
          (  68,   60) (  59,   53) (  51,   56) (  62,   58) (  52,   64) (  62,   62) (  55,   54) (  57,   61) (  47,   59) (  64,   55)
          (  55,   58) (  50,   56) (  64,   54) (  48,   55) (  59,   55) (  57,   56) (  46,   53) (  72,   61) (  40,   52) (  71,   56)
          (  57,   59) (  52,   60) (  55,   58) (  51,   58) (  60,   56) (  71,   57) (  48,   51) (  70,   58) (  59,   56) (  52,   58)
          (  46,   53) (  66,   51) (  61,   48) (  53,   54) (  53,   56) (  67,   57) (  61,   60) (  53,   58) (  48,   55) (  61,   53)
          (  58,   52) (  48,   61) (  48,   49) (  70,   66) (  62,   59) (  52,   52) (  55,   57) (  57,   64) (  56,   58) (  62,   59)
          (  51,   53) (  58,   58) (  55,   56) (  66,   56) (  50,   59) (  56,   55) (  49,   51) (  75,   57) (  48,   52) (  62,   60)
          (  48,   56) (  52,   55) (  51,   56) (  64,   53) (  58,   59) (  58,   56) (  60,   64) (  37,   51) (  76,   63) (  55,   57)
          (  47,   60) (  72,   59) (  55,   54) (  43,   55) (  70,   58) (  58,   56) (  59,   58) (  52,   49) (  62,   63) (  51,   54)
          (  52,   51) (  62,   62) (  62,   55) (  39,   55) (  73,   62) (  54,   56) (  39,   53) (  55,   52) (  66,   54) (  64,   54)
          (  57,   54) (  53,   59) (  53,   54) (  48,   52) (  57,   58) (  63,   55) (  65,   56) (  62,   58) (  57,   60) (  47,   53)
          (  56,   56) (  64,   59) (  64,   63) (  64,   68) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
          (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64) (  64,   64)
